Sim_SUOG,Sim_IC,Sim_Resnik,Sim_Wu_Palmer,Sim_Lin
0.39,0.69,0.85,0.67,0.82
0.39,0.69,0.85,0.67,0.82
0.39,0.69,0.85,0.67,0.82
0.39,0.69,0.85,0.67,0.82
0.39,0.69,0.85,0.67,0.82
0.39,0.69,0.85,0.67,0.82
0.39,0.69,0.85,0.67,0.82
0.39,0.69,0.85,0.67,0.82
0.39,0.69,0.85,0.67,0.82
0.39,0.69,0.85,0.67,0.82
0.39,0.69,0.85,0.67,0.82
0.39,0.69,0.85,0.67,0.82
0.39,0.69,0.85,0.67,0.82
0.39,0.69,0.85,0.67,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.66,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.82
0.38,0.69,0.85,0.65,0.81
0.38,0.69,0.85,0.65,0.81
0.38,0.69,0.85,0.65,0.81
0.38,0.69,0.85,0.65,0.81
0.38,0.69,0.85,0.65,0.81
0.38,0.69,0.85,0.65,0.81
0.38,0.69,0.85,0.65,0.81
0.38,0.69,0.85,0.65,0.81
0.38,0.69,0.85,0.65,0.81
0.38,0.69,0.85,0.65,0.81
0.38,0.69,0.85,0.65,0.81
0.38,0.69,0.85,0.65,0.81
0.38,0.68,0.85,0.65,0.81
0.38,0.68,0.85,0.65,0.81
0.38,0.68,0.85,0.64,0.81
0.38,0.68,0.85,0.64,0.81
0.38,0.68,0.85,0.64,0.81
0.38,0.68,0.85,0.64,0.81
0.38,0.68,0.85,0.64,0.81
0.38,0.68,0.85,0.64,0.81
0.38,0.68,0.85,0.64,0.81
0.38,0.68,0.85,0.64,0.81
0.38,0.68,0.85,0.64,0.81
0.38,0.68,0.85,0.64,0.81
0.38,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.37,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.68,0.85,0.64,0.81
0.36,0.67,0.85,0.64,0.81
0.36,0.67,0.85,0.64,0.81
0.36,0.67,0.85,0.64,0.81
0.36,0.67,0.85,0.64,0.81
0.36,0.67,0.85,0.64,0.81
0.36,0.67,0.85,0.64,0.81
0.36,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.64,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.35,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.34,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.63,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.33,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.32,0.67,0.85,0.62,0.8
0.31,0.67,0.85,0.62,0.8
0.31,0.67,0.85,0.62,0.8
0.31,0.67,0.85,0.62,0.8
0.31,0.67,0.85,0.62,0.8
0.31,0.67,0.85,0.62,0.8
0.31,0.67,0.85,0.62,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.31,0.67,0.85,0.61,0.8
0.3,0.67,0.85,0.61,0.8
0.3,0.67,0.85,0.61,0.8
0.3,0.67,0.85,0.61,0.8
0.3,0.67,0.85,0.61,0.8
0.3,0.67,0.85,0.61,0.8
0.3,0.67,0.85,0.61,0.8
0.3,0.66,0.85,0.61,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.3,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.29,0.66,0.85,0.6,0.8
0.28,0.66,0.85,0.6,0.8
0.28,0.66,0.85,0.6,0.8
0.28,0.66,0.85,0.6,0.8
0.28,0.66,0.85,0.6,0.8
0.28,0.66,0.85,0.6,0.8
0.28,0.66,0.85,0.6,0.8
0.28,0.66,0.85,0.6,0.8
0.28,0.66,0.85,0.6,0.8
0.28,0.66,0.85,0.6,0.8
0.28,0.66,0.85,0.6,0.8
0.28,0.66,0.85,0.6,0.79
0.28,0.66,0.85,0.6,0.79
0.28,0.66,0.85,0.6,0.79
0.28,0.66,0.85,0.6,0.79
0.28,0.66,0.85,0.6,0.79
0.28,0.66,0.85,0.6,0.79
0.28,0.66,0.85,0.6,0.79
0.28,0.66,0.85,0.6,0.79
0.28,0.66,0.85,0.6,0.79
0.28,0.66,0.85,0.6,0.79
0.28,0.66,0.85,0.6,0.79
0.28,0.66,0.85,0.6,0.79
0.28,0.66,0.85,0.6,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.28,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.59,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.66,0.85,0.58,0.79
0.27,0.65,0.85,0.58,0.79
0.27,0.65,0.85,0.58,0.79
0.26,0.65,0.85,0.58,0.79
0.26,0.65,0.85,0.58,0.79
0.26,0.65,0.85,0.58,0.79
0.26,0.65,0.85,0.58,0.79
0.26,0.65,0.85,0.58,0.79
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.58,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
